recipe_num|amount|unit|ingredient_id
146268|1.0|clove|4342
146268|0.5|None|4397
146268|0.25|cup|6307
146268|0.5|teaspoon|18740
146268|0.5|teaspoon|16406
146268|20.0|None|2664
146268|1.0|pound|4237
146268|2.0|sprig|16429
146268|2.0|tablespoon|20227
146268|0.5|cup|25279
86692|2.0|tablespoon|4663
86692|2.0|tablespoon|4342
86692|1.0|pound|4237
86692|0.25|cup|6307
86692|0.25|cup|18930
17631|1.0|None|20269
17631|30.0|ounce|10480
17631|16.0|ounce|6344
110418|1.0|tablespoon|18888
110418|0.5|teaspoon|1502
110418|0.6666666666666666|pound|21987
110418|6.0|ounce|16225
110418|2.0|tablespoon|21076
110418|5.0|ounce|3706
110418|2.0|clove|4342
110418|NaN|None|16421
110418|0.25|cup|6307
110418|12.0|None|10895
110418|0.25|cup|3814
110418|1.0|None|16380
110418|6.0|None|16159
192634|0.5|teaspoon|16421
192634|0.125|teaspoon|16406
192634|1.0|cup|9797
192634|45.0|ounce|4419
192634|8.0|ounce|481
192634|4.0|ounce|3690
14310|NaN|None|16421
14310|0.5|cup|4292
14310|0.6666666666666666|cup|16261
14310|8.0|slice|5375
14310|1.0|cup|3853
14310|0.5|cup|4405
14310|10.0|ounce|4421
83576|1.0|tablespoon|2882
83576|1.0|cup|4267
83576|8.0|ounce|2900
83576|1.0|tablespoon|6309
83576|2.0|clove|4342
83576|0.5|teaspoon|4343
83576|2.0|tablespoon|2940
83576|1.0|tablespoon|20475
83576|1.0|cup|4412
83576|2.0|None|4279
14240|0.5|cup|6294
14240|4.0|cup|4417
14240|NaN|None|16406
14240|0.5|cup|16261
14240|0.25|cup|16419
14240|1.0|tablespoon|18873
14240|2.0|tablespoon|16428
89805|0.5|cup|4405
89805|0.75|cup|6294
89805|16.0|ounce|4421
89805|0.5|cup|16225
89805|NaN|None|16406
89805|0.5|cup|3767
89805|2.0|tablespoon|18930
58350|4.0|ounce|16215
58350|1.0|tablespoon|1526
58350|0.25|cup|9797
58350|15.0|ounce|4419
58350|2.0|tablespoon|20415
232264|1.0|cup|5218
232264|12.0|ounce|4421
232264|1.0|cup|6294
232264|8.0|ounce|16215
232264|2.0|tablespoon|18888
232264|0.25|teaspoon|1526
232264|1.0|pound|5375
232264|0.5|cup|3758
232264|1.0|None|20415
14410|2.0|None|3688
14410|1.0|cup|16215
14410|2.0|None|4292
14410|3.0|None|16317
14410|3.0|None|4405
14410|NaN|None|16421
14410|1.0|cup|1701
14410|1.0|teaspoon|1526
14410|2.0|teaspoon|18875
14410|2.0|cup|4421
14410|0.25|teaspoon|16406
14410|0.25|cup|6345
240465|43.5|ounce|12437
240465|0.5|cup|4397
240465|3.0|None|16323
240465|0.6666666666666666|cup|6294
240465|0.75|cup|16215
240465|NaN|None|16421
14207|0.5|None|4397
14207|0.75|cup|6294
14207|8.0|ounce|4607
14207|2.0|None|3688
14207|0.125|cup|5107
14207|16.0|ounce|4421
14207|6.0|None|20453
139278|0.25|cup|6294
139278|2.0|tablespoon|20352
139278|1.0|None|16323
139278|0.5|cup|443
139278|0.25|cup|20269
139278|NaN|None|16421
139278|30.0|ounce|4419
139278|1.0|None|3725
198771|0.5|cup|6294
198771|1.0|None|4336
198771|6.0|ounce|16231
198771|1.0|tablespoon|16278
198771|0.75|cup|4421
146074|4.0|None|4572
146074|2.0|tablespoon|4342
146074|2.0|tablespoon|4302
146074|0.25|cup|6307
146074|0.25|cup|16238
146074|NaN|None|16421
146074|2.0|tablespoon|16423
146074|2.0|tablespoon|18766
146074|2.0|tablespoon|4409
14238|2.0|clove|4342
14238|19.0|ounce|2819
14238|3.0|tablespoon|6307
14238|1.0|tablespoon|5107
14238|NaN|None|16421
14238|2.0|tablespoon|20269
14238|1.0|None|4572
14238|0.5|cup|4409
14180|2.0|None|4405
14180|NaN|None|16421
14180|0.5|cup|6307
14180|1.0|tablespoon|1526
14180|40.0|None|10895
14180|2.0|tablespoon|18953
14180|1.0|teaspoon|16403
14180|1.0|cup|7822
14180|6.0|ounce|5133
14180|3.0|ounce|3814
51539|4.0|None|4572
51539|1.0|None|20269
51539|8.0|ounce|23153
51539|4.0|None|5012
51539|0.25|teaspoon|16406
215554|1.0|None|4529
215554|0.5|None|5107
215554|2.0|None|4335
215554|2.0|teaspoon|16423
215554|0.5|cup|9725
215554|3.0|tablespoon|18888
215554|1.0|tablespoon|18930
215554|3.0|None|4572
215554|0.5|teaspoon|1526
215554|0.25|teaspoon|16406
215554|0.5|None|20269
215554|1.25|teaspoon|18866
215554|1.5|teaspoon|5110
215554|1.0|cup|5133
215554|2.0|tablespoon|16159
232092|1.0|teaspoon|18681
232092|0.5|None|4432
232092|1.0|pound|4529
232092|0.75|teaspoon|16421
232092|1.0|teaspoon|1526
232092|3.0|None|4978
232092|0.5|None|20269
232092|0.25|teaspoon|16406
232092|2.0|tablespoon|18888
232092|0.3333333333333333|cup|6305
214685|NaN|None|16421
214685|2.0|tablespoon|6307
214685|2.0|leave|16159
214685|5.0|None|3700
214685|1.0|None|4786
214685|0.5|None|20269
214685|2.0|tablespoon|18930
233395|1.0|teaspoon|16421
233395|1.0|None|4529
233395|1.0|tablespoon|6307
233395|2.0|teaspoon|5107
233395|0.25|cup|16225
233395|2.0|tablespoon|18860
233395|0.5|teaspoon|16406
233395|2.0|None|4522
233395|0.5|teaspoon|5110
233395|3.0|slice|20572
50882|1.0|clove|4342
50882|NaN|None|16421
50882|2.0|None|4529
50882|0.5|cup|9725
50882|0.25|cup|18888
50882|2.0|None|4786
50882|1.0|None|20269
50882|2.0|None|4522
50882|1.0|pound|4207
50882|1.0|tablespoon|18873
142758|0.25|cup|6294
142758|3.0|cup|4529
142758|0.5|None|4432
142758|1.0|cup|4335
142758|0.5|ounce|11444
238366|NaN|None|16421
238366|2.0|tablespoon|6294
238366|2.0|teaspoon|1526
238366|0.5|None|4335
238366|0.25|cup|7842
238366|0.25|cup|16158
238366|0.25|cup|16261
238366|0.5|None|4292
238366|1.0|teaspoon|16393
238366|0.5|None|20269
238366|0.5|None|5111
72680|1.0|cup|16261
72680|0.125|teaspoon|20551
72680|2.0|cup|16215
72680|4.0|ounce|4431
72680|1.0|cup|4432
72680|0.125|teaspoon|16403
72680|1.0|ounce|11444
72680|31.0|ounce|2805
72680|1.0|cup|6294
72680|1.0|cup|4405
72680|7.5|ounce|19065
72680|10.0|ounce|4314
72680|3.0|None|4572
72680|1.0|pinch|16414
72680|10.0|slice|5375
89225|1.0|None|4397
89225|2.0|tablespoon|5112
89225|15.0|ounce|20443
89225|1.0|tablespoon|6307
89225|0.3333333333333333|cup|16159
89225|1.0|cup|10895
89225|NaN|None|16421
89225|1.0|cup|4311
89225|NaN|None|16406
89225|1.0|teaspoon|5110
229050|0.5|teaspoon|16385
229050|1.5|teaspoon|4342
229050|0.25|teaspoon|16421
229050|0.5|teaspoon|20551
229050|1.0|teaspoon|16396
229050|3.0|teaspoon|16157
229050|2.0|tablespoon|5112
229050|15.0|ounce|2779
229050|1.0|teaspoon|1526
229050|0.25|cup|3717
229050|0.25|teaspoon|16406
229050|3.0|None|4311
229050|2.0|tablespoon|18953
229050|0.25|cup|6307
223344|0.5|None|4572
223344|2.0|tablespoon|5112
223344|3.0|tablespoon|6307
223344|1.0|None|20455
223344|2.0|tablespoon|3717
223344|1.0|teaspoon|16406
223344|0.5|teaspoon|16421
223344|0.5|None|4335
223344|15.0|ounce|2819
223344|0.25|None|20269
223344|15.0|ounce|2779
212360|0.25|cup|9725
212360|0.5|cup|5140
212360|0.25|teaspoon|20551
212360|0.5|cup|3853
212360|0.5|cup|11188
212360|16.0|ounce|1691
212360|NaN|None|16421
212360|14.0|ounce|2779
212360|0.5|teaspoon|16417
212360|1.0|bunch|3717
212360|0.125|teaspoon|16407
212360|1.0|None|20269
212360|1.5|teaspoon|18873
212360|3.0|tablespoon|19273
14108|0.5|cup|2829
14108|1.0|None|4432
14108|NaN|None|16421
14108|2.0|None|4657
14108|0.5|None|3698
14108|4.0|None|4405
14108|7.5|ounce|2819
14108|2.0|tablespoon|6307
14108|0.25|cup|3717
14108|1.0|None|4786
14108|1.5|cup|2496
14108|2.0|None|4572
14108|1.0|None|5111
70973|16.0|ounce|2829
70973|0.5|cup|6307
70973|6.0|tablespoon|5107
70973|1.0|None|4786
70973|1.0|None|20270
70973|2.0|cup|7822
16121|1.0|None|4397
16121|1.0|None|4432
16121|15.0|ounce|2805
16121|1.0|cup|1526
16121|1.0|cup|18875
16121|1.0|tablespoon|6379
16121|15.0|ounce|2833
16121|15.0|ounce|2795
16121|6.0|None|4292
16121|4.0|ounce|3690
16121|15.0|ounce|10480
237002|1.0|clove|4342
237002|15.0|ounce|2819
237002|2.0|tablespoon|5107
237002|0.25|cup|16238
237002|2.0|tablespoon|16159
237002|2.0|tablespoon|4409
237002|4.0|teaspoon|9725
240990|1.0|clove|4342
240990|15.0|ounce|2819
240990|1.0|teaspoon|16404
240990|0.25|cup|20482
240990|2.0|tablespoon|3823
240990|0.25|cup|5112
240990|1.0|teaspoon|16407
240990|0.25|teaspoon|20551
240990|1.0|tablespoon|2496
86986|1.0|None|4432
86986|0.3333333333333333|cup|6307
86986|6.0|ounce|16225
86986|0.5|None|20269
86986|1.0|tablespoon|1502
86986|30.0|ounce|2825
86986|0.25|cup|18930
86986|1.0|cup|3702
86986|1.0|tablespoon|18873
180705|4.0|None|4405
180705|2.0|tablespoon|6307
180705|2.0|tablespoon|5107
180705|14.0|ounce|10041
180705|1.0|None|5012
180705|1.0|pint|22439
180705|NaN|None|18866
168932|1.0|teaspoon|18681
168932|2.0|clove|4342
168932|2.0|tablespoon|6307
168932|30.0|ounce|2795
168932|0.5|teaspoon|16406
168932|2.0|tablespoon|16422
168932|0.125|teaspoon|5593
168932|1.0|teaspoon|16414
168932|1.0|tablespoon|1502
81955|3.0|tablespoon|4397
81955|0.5|teaspoon|4657
81955|0.25|cup|6294
81955|1.0|teaspoon|4343
81955|5.0|ounce|2698
81955|0.5|teaspoon|5107
81955|0.25|teaspoon|16391
170549|0.5|cup|6294
170549|0.125|teaspoon|12057
170549|5.0|ounce|2698
170549|0.5|cup|3692
14487|3.0|None|4572
14487|1.5|cup|6294
14487|1.0|cup|4432
14487|30.0|ounce|2805
14487|1.0|ounce|11444
14487|10.0|slice|5375
14487|1.5|cup|16261
14487|16.0|ounce|19065
14487|1.0|cup|4405
14487|2.0|cup|16215
14487|22.0|ounce|4314
87296|0.5|cup|4292
87296|10.0|ounce|4421
87296|0.5|cup|22439
87296|0.6666666666666666|cup|16261
87296|1.0|teaspoon|11444
87296|0.5|cup|22106
87296|1.0|ounce|18907
87296|NaN|None|16421
87296|0.5|cup|4405
233868|1.0|tablespoon|16157
233868|3.0|clove|4342
233868|1.0|tablespoon|6307
233868|2.0|pound|4258
233868|0.125|teaspoon|16406
233868|8.0|slice|28417
233868|0.5|teaspoon|16421
233868|0.5|cup|18930
34546|0.5|teaspoon|16385
34546|0.25|cup|6307
34546|0.25|teaspoon|16421
34546|0.5|teaspoon|20551
34546|6.0|ounce|1320
34546|0.5|None|20269
34546|0.5|cup|16238
34546|4.0|cup|4371
34546|1.0|clove|4342
34546|0.25|cup|5112
34546|15.0|ounce|2779
34546|1.0|None|4572
34546|4.0|None|6493
34546|3.0|tablespoon|3717
70467|0.5|None|4432
70467|10.0|ounce|4371
70467|NaN|None|16421
70467|0.25|cup|16215
70467|0.5|cup|6345
70467|8.75|ounce|4314
70467|15.0|ounce|2779
70467|2.0|None|6493
70467|0.5|None|4267
70467|1.0|cup|20963
172627|2.0|teaspoon|18723
172627|1.0|None|4373
172627|NaN|None|16421
172627|1.0|cup|21130
172627|1.0|None|5111
172627|1.0|pound|3701
172627|0.25|None|4269
172627|0.5|None|3725
172627|1.0|None|4786
172627|1.0|None|5012
172627|0.25|None|4397
172627|1.0|clove|4342
172627|2.0|None|4311
172627|1.0|teaspoon|5112
172627|14.5|ounce|2779
172627|1.0|pound|6494
172627|0.5|bunch|3717
13643|12.0|ounce|5044
13643|0.5|teaspoon|16421
13643|1.0|teaspoon|16386
13643|1.0|cup|1526
13643|1.0|None|5135
13643|1.0|cup|7308
13643|1.0|None|4978
13643|1.0|None|5174
13643|0.5|teaspoon|16401
13643|1.0|cup|3810
13643|1.0|cup|2496
14298|0.6666666666666666|cup|3686
14298|1.0|None|4397
14298|0.75|cup|1526
14298|0.5|cup|18875
14298|0.5|cup|6379
14298|2.0|teaspoon|7428
14298|2.0|teaspoon|16404
15615|0.5|cup|3686
15615|0.5|teaspoon|16421
15615|1.0|cup|1526
15615|0.75|cup|18875
15615|0.5|teaspoon|16406
15615|1.0|None|4397
15615|0.5|teaspoon|16407
15615|1.0|tablespoon|7428
15615|2.0|clove|4342
15615|1.0|cup|6422
24385|0.6666666666666666|cup|3686
24385|1.0|teaspoon|16421
24385|0.5|cup|5107
24385|1.0|cup|1526
24385|1.0|teaspoon|16404
24385|0.5|cup|7842
24385|1.5|None|4397
24385|2.0|clove|4342
24385|1.0|cup|6305
24385|0.25|cup|16210
24885|1.0|clove|4342
24885|0.5|teaspoon|7428
24885|0.5|teaspoon|18805
24885|0.25|teaspoon|16417
24885|0.5|teaspoon|16404
24885|1.0|teaspoon|16421
24885|0.125|teaspoon|18710
24885|0.125|teaspoon|16406
24885|0.75|cup|6305
24885|0.25|cup|18875
25169|1.0|cup|3686
25169|2.0|clove|4342
25169|2.0|tablespoon|4302
25169|1.0|cup|1526
25169|0.5|cup|7842
25169|0.25|teaspoon|18744
25169|0.5|teaspoon|5592
25169|1.0|tablespoon|16383
25169|1.0|cup|6305
14477|NaN|None|16421
14477|1.0|cup|6307
14477|1.0|sprig|18768
14477|1.0|sprig|18766
14477|0.25|cup|18930
158572|1.0|None|4342
158572|3.0|tablespoon|6294
158572|0.3333333333333333|cup|18888
158572|2.0|teaspoon|5107
158572|2.0|tablespoon|16238
158572|0.125|teaspoon|16406
158572|0.25|teaspoon|16403
158572|0.25|teaspoon|18681
158572|3.0|tablespoon|6307
158572|0.5|cup|2496
24835|1.0|clove|4342
24835|0.75|cup|6294
24835|1.0|tablespoon|18888
24835|1.0|tablespoon|5107
24835|1.0|teaspoon|1526
24835|1.0|teaspoon|7428
24835|0.5|teaspoon|16403
24835|1.0|tablespoon|6305
24835|1.0|tablespoon|2496
16062|1.0|teaspoon|5107
16062|2.0|tablespoon|19094
16062|0.3333333333333333|cup|6379
16062|2.0|tablespoon|16244
16062|0.25|teaspoon|16405
16062|0.25|cup|1534
16062|1.0|pinch|20244
16062|0.5|teaspoon|4342
16062|1.0|tablespoon|16421
16062|0.5|cup|18875
16062|1.0|pinch|16403
16062|0.3333333333333333|cup|2496
19595|1.0|clove|4342
19595|0.5|cup|6294
19595|1.0|tablespoon|5107
19595|2.0|tablespoon|16238
19595|0.3333333333333333|cup|18875
19595|1.0|teaspoon|6379
19595|2.0|tablespoon|16244
19595|0.5|teaspoon|16405
19595|0.5|teaspoon|20245
19595|2.0|tablespoon|1534
218798|1.0|teaspoon|16421
218798|1.0|tablespoon|1526
218798|0.5|cup|9725
218798|3.0|None|6379
218798|0.25|teaspoon|16406
218798|0.25|teaspoon|16403
218798|0.5|cup|16422
14476|1.5|cup|9725
14476|2.0|sprig|16429
14476|2.0|sprig|18768
14476|6.0|leave|16159
14476|2.0|sprig|18766
16095|8.0|ounce|9762
16095|1.0|clove|4342
16095|0.5|teaspoon|16403
16095|1.0|tablespoon|1526
16095|0.5|teaspoon|16379
205756|2.0|None|7835
205756|3.0|None|3701
205756|0.5|bunch|3717
205756|16.0|ounce|257
205756|2.0|ounce|11444
85504|0.125|teaspoon|16417
85504|0.75|teaspoon|16406
85504|1.0|teaspoon|16405
85504|1.0|teaspoon|18741
85504|0.25|teaspoon|16402
85504|0.5|teaspoon|16396
149297|0.25|cup|6294
149297|1.0|tablespoon|16287
149297|1.5|teaspoon|7842
149297|0.125|teaspoon|16421
149297|0.125|teaspoon|16405
149297|0.25|cup|16261
149297|0.125|teaspoon|16402
149297|0.25|cup|5012
149297|1.0|pinch|16396
149297|1.0|pinch|16393
199476|1.0|cup|16312
199476|0.5|cup|11561
199476|1.0|tablespoon|16405
199476|0.25|teaspoon|18752
199476|3.0|tablespoon|18907
199476|1.0|teaspoon|16428
199476|0.25|teaspoon|16393
199476|4.0|None|4405
199476|0.5|teaspoon|16417
199476|1.0|teaspoon|16396
199476|0.5|cup|257
199476|0.5|teaspoon|16406
199476|1.0|teaspoon|16402
199476|0.5|teaspoon|18681
199476|0.25|teaspoon|16385
199476|0.25|teaspoon|16404
214481|1.0|tablespoon|4623
214481|2.0|tablespoon|16405
214481|1.0|teaspoon|10074
214481|1.0|teaspoon|16396
214481|0.25|teaspoon|16421
214481|2.0|tablespoon|4399
214481|0.5|teaspoon|16408
214481|0.25|teaspoon|16393
214481|0.25|cup|16293
214481|0.25|teaspoon|16404
14266|1.0|tablespoon|4623
14266|0.5|cup|6294
14266|0.5|cup|16287
14266|1.0|tablespoon|16405
14266|0.5|cup|16261
14266|1.0|dash|5592
14266|1.0|tablespoon|16396
14266|1.0|tablespoon|7428
14266|1.0|teaspoon|16408
14266|2.0|tablespoon|16238
14266|1.0|teaspoon|16403
14266|1.0|teaspoon|16393
85266|0.5|cup|4399
85266|0.5|cup|2231
85266|0.25|cup|16402
85266|0.25|cup|16396
85266|2.0|tablespoon|16406
85266|1.0|cup|16405
85266|0.6666666666666666|cup|18740
85266|2.0|tablespoon|16393
85266|0.5|cup|18739
16675|1.0|clove|4342
16675|0.75|cup|6294
16675|1.5|teaspoon|4302
16675|1.0|tablespoon|5107
16675|0.5|cup|16287
16675|2.25|teaspoon|7428
16675|1.5|teaspoon|4663
16675|0.75|cup|16261
16675|2.0|tablespoon|18953
16675|1.5|teaspoon|18873
16675|0.5|teaspoon|16383
24890|0.5|teaspoon|16421
24890|6.0|ounce|16245
24890|2.0|tablespoon|7842
24890|0.5|cup|6294
24890|1.0|pint|16261
24890|0.5|teaspoon|18738
24890|0.5|teaspoon|16406
24890|0.5|teaspoon|16396
24875|1.0|teaspoon|16396
24875|2.0|tablespoon|7428
24875|8.0|ounce|16245
24875|2.0|cup|6294
24875|1.5|cup|16287
16733|1.0|cup|6294
16733|2.0|teaspoon|5107
16733|1.0|teaspoon|18752
16733|2.0|teaspoon|7428
16733|1.0|cup|16210
16733|1.0|cup|16261
16733|1.0|teaspoon|5593
16733|1.0|teaspoon|16406
16733|2.0|tablespoon|4409
16733|1.0|tablespoon|1502
86024|2.0|teaspoon|4342
86024|4.0|tablespoon|6294
86024|1.0|tablespoon|5107
86024|NaN|None|16421
86024|1.5|ounce|16210
86024|0.75|cup|16261
86024|3.0|tablespoon|16278
86024|6.0|ounce|16223
14384|4.0|ounce|16210
14384|1.0|tablespoon|7428
14384|1.0|cup|16261
14384|1.0|cup|6294
14384|1.0|tablespoon|5592
14384|1.0|teaspoon|16396
14384|1.0|tablespoon|16405
14384|2.0|tablespoon|16238
14384|1.0|cup|16287
37302|2.0|cup|6294
37302|0.25|cup|16287
37302|0.125|teaspoon|16406
37302|0.5|pound|16210
37302|1.0|teaspoon|18930
37302|1.0|pinch|16396
36549|2.0|clove|4342
36549|0.3333333333333333|cup|16422
36549|1.0|cup|6305
36549|3.0|tablespoon|1502
201489|0.25|teaspoon|4342
201489|NaN|None|16421
201489|0.5|cup|18888
201489|11.0|tablespoon|9725
201489|1.0|tablespoon|5595
201489|1.0|tablespoon|1502
24609|2.0|teaspoon|4342
24609|2.0|teaspoon|16421
24609|0.5|cup|7842
24609|0.5|teaspoon|16406
24609|4.0|None|5593
24609|1.0|tablespoon|18873
24609|1.0|cup|6305
24609|1.0|tablespoon|1502
147005|0.25|teaspoon|16383
147005|0.25|cup|1502
147005|2.0|tablespoon|18873
147005|1.0|cup|16158
14264|0.5|cup|6294
14264|1.0|teaspoon|16393
14264|0.3333333333333333|cup|1502
14264|0.3333333333333333|cup|16420
14264|0.5|teaspoon|16396
14264|2.0|tablespoon|2882
228660|1.5|tablespoon|2871
228660|2.0|tablespoon|18868
228660|1.0|tablespoon|4343
228660|1.5|teaspoon|5112
228660|1.0|teaspoon|3752
228660|1.0|tablespoon|6309
228660|1.25|tablespoon|1502
166948|0.25|cup|6307
166948|0.5|cup|18930
166948|1.0|teaspoon|2882
166948|0.25|cup|1502
16477|0.5|cup|5107
16477|0.25|cup|18873
16477|1.0|cup|6379
16477|2.0|cup|1502
34587|0.25|teaspoon|7428
34587|1.0|tablespoon|16409
34587|0.25|teaspoon|16404
34587|2.0|tablespoon|3752
34587|0.25|cup|16422
34587|0.5|cup|6305
34587|0.5|cup|1502
231078|2.0|tablespoon|18888
231078|1.0|teaspoon|1502
231078|2.0|tablespoon|18873
231078|1.0|tablespoon|9725
239385|2.0|clove|4342
239385|3.0|tablespoon|6294
239385|1.0|teaspoon|18873
239385|3.0|tablespoon|6307
239385|1.0|teaspoon|1525
239385|NaN|None|16421
239385|3.0|tablespoon|18930
239385|2.0|tablespoon|2496
14381|1.0|clove|4342
14381|2.0|teaspoon|16421
14381|0.5|cup|18888
14381|2.0|teaspoon|1526
14381|0.5|cup|6379
87544|2.0|clove|4342
87544|0.3333333333333333|cup|16422
87544|1.0|cup|6307
87544|3.0|tablespoon|16159
87544|0.25|cup|1502
159976|NaN|None|16421
159976|1.0|cup|9725
159976|0.25|cup|1536
159976|0.5|cup|18930
159976|2.0|teaspoon|18873
16630|0.125|teaspoon|16421
16630|0.125|teaspoon|18805
16630|0.125|teaspoon|16402
16630|1.5|teaspoon|1526
16630|0.25|cup|6379
16630|0.125|teaspoon|16406
16630|2.0|tablespoon|18953
16630|0.5|teaspoon|16393
16630|0.125|teaspoon|16396
149389|1.0|pinch|16421
149389|0.5|cup|6307
149389|1.0|pinch|16406
149389|1.0|None|4786
149389|0.25|cup|18930
149389|2.0|tablespoon|1502
55762|1.0|clove|4342
55762|1.0|pinch|16421
55762|0.75|cup|9725
55762|1.0|pinch|16406
55762|0.5|teaspoon|16403
55762|2.0|teaspoon|18873
55762|0.75|cup|18930
26534|0.25|cup|7428
26534|1.0|quart|6294
26534|1.0|tablespoon|1526
26534|0.25|cup|7842
26534|1.0|pinch|16387
26534|0.5|cup|4786
26534|0.75|cup|3692
26534|3.0|None|16317
26534|0.5|cup|5133
18541|1.5|tablespoon|3686
18541|2.0|tablespoon|6294
18541|1.0|dash|7428
18541|0.5|None|3687
18541|0.5|teaspoon|16347
18541|1.0|pinch|16396
237541|1.0|tablespoon|4397
237541|1.0|cup|6294
237541|1.0|None|16323
237541|0.3333333333333333|cup|7819
237541|1.0|teaspoon|5107
237541|0.25|cup|3692
237541|1.0|teaspoon|4342
237541|0.25|teaspoon|1526
237541|0.25|teaspoon|7428
237541|0.25|teaspoon|16406
241148|2.0|clove|4342
241148|3.0|tablespoon|5107
241148|0.25|cup|9725
241148|0.5|cup|16158
241148|1.0|teaspoon|18752
241148|0.125|teaspoon|16406
241148|0.25|teaspoon|5592
241148|1.0|None|5012
16577|1.0|clove|4342
16577|0.5|teaspoon|16421
16577|1.0|teaspoon|5107
16577|0.5|None|4336
16577|0.5|teaspoon|16408
16577|1.0|cup|16311
18127|1.0|teaspoon|4409
18127|1.0|teaspoon|4302
18127|2.0|teaspoon|5107
18127|1.0|teaspoon|18873
18127|8.0|ounce|16158
228932|3.0|clove|4342
228932|0.25|teaspoon|16421
228932|0.3333333333333333|cup|5107
228932|0.25|teaspoon|16406
228932|0.5|cup|16261
228932|4.0|teaspoon|5110
228932|0.5|cup|6307
228932|2.0|teaspoon|18873
14482|1.0|teaspoon|16400
14482|1.0|cup|6294
14482|1.0|teaspoon|7444
14482|0.75|teaspoon|5107
14482|0.75|teaspoon|6379
14482|2.0|cup|16261
14482|1.0|teaspoon|18679
14482|2.0|teaspoon|16396
14482|0.75|teaspoon|18875
14268|16.0|ounce|16261
14268|10.0|ounce|4577
14268|1.0|ounce|11444
34616|2.0|tablespoon|18759
34616|1.0|tablespoon|7428
34616|1.0|tablespoon|18888
34616|1.5|cup|6307
34616|0.5|cup|16238
34616|0.25|cup|5107
34616|4.0|clove|4342
34616|3.0|tablespoon|16261
34616|0.5|teaspoon|18805
24895|1.0|None|4405
24895|0.5|cup|6294
24895|0.3333333333333333|cup|4302
24895|1.0|teaspoon|18774
24895|1.0|teaspoon|1526
24895|1.0|teaspoon|7428
24895|1.0|clove|4342
24895|0.5|cup|16261
24895|1.0|tablespoon|19273
56709|2.0|None|4405
56709|2.0|tablespoon|5112
56709|1.0|cup|6294
56709|NaN|None|16421
56709|0.5|cup|3717
56709|1.0|tablespoon|7428
56709|1.0|cup|16261
56709|2.0|None|3725
56709|1.0|tablespoon|18875
158182|1.0|clove|4342
158182|1.0|tablespoon|18873
158182|0.6666666666666666|cup|6307
158182|1.0|teaspoon|1526
158182|2.0|tablespoon|18875
158182|0.25|teaspoon|16421
158182|0.5|cup|16238
158182|0.5|teaspoon|20245
158182|0.125|teaspoon|16406
158182|1.0|tablespoon|18930
158182|1.0|teaspoon|5110
215069|2.0|clove|4342
215069|2.0|tablespoon|18888
215069|0.5|cup|6307
215069|2.0|teaspoon|4343
215069|2.0|tablespoon|5107
215069|0.5|cup|3823
215069|NaN|None|16406
215069|0.25|cup|2883
215069|0.5|cup|2496
241502|1.0|clove|4342
241502|NaN|None|16421
241502|0.3333333333333333|cup|6307
241502|0.5|teaspoon|16403
241502|1.0|tablespoon|1502
241502|1.0|tablespoon|18873
241502|3.0|tablespoon|18930
18151|2.0|bunche|4405
18151|2.0|clove|4342
18151|2.0|cup|6294
18151|0.25|cup|18954
18151|1.0|teaspoon|16421
18151|1.0|None|5106
18151|4.0|ounce|2520
18151|1.0|bunch|4409
18151|0.25|cup|19273
24381|3.0|clove|4342
24381|1.0|cup|6307
24381|3.0|tablespoon|4343
24381|1.0|None|5106
24381|NaN|None|16406
24381|2.0|teaspoon|1502
24381|1.0|teaspoon|18873
24381|0.25|cup|2882
141720|4.0|None|4405
141720|1.0|None|23273
141720|2.0|teaspoon|1526
141720|0.25|cup|7842
141720|1.0|tablespoon|20244
141720|0.25|cup|2882
141720|2.0|tablespoon|6309
141720|5.0|tablespoon|2496
228912|0.3333333333333333|cup|4397
228912|0.5|None|5112
228912|2.0|tablespoon|4343
228912|1.0|tablespoon|1526
228912|0.25|teaspoon|16406
228912|1.0|tablespoon|3686
228912|0.25|cup|4292
228912|0.25|cup|2958
228912|0.5|cup|6305
143595|0.25|cup|4397
143595|1.0|cup|10281
143595|2.0|tablespoon|7842
143595|1.0|cup|2496
143595|1.0|cup|6305
143595|1.0|tablespoon|1502
136518|0.25|cup|18868
136518|2.0|teaspoon|4342
136518|1.0|tablespoon|4343
136518|1.0|tablespoon|4405
136518|1.0|tablespoon|3752
136518|0.5|teaspoon|16406
136518|0.3333333333333333|cup|2882
136518|2.0|tablespoon|6309
136518|2.0|tablespoon|1502
20830|2.0|clove|4342
20830|0.5|teaspoon|16421
20830|0.25|teaspoon|16406
20830|1.0|None|4336
20830|0.25|cup|18860
20830|2.0|cup|16158
128554|1.0|clove|4342
128554|NaN|None|16421
128554|1.0|tablespoon|5107
128554|1.0|None|4335
128554|1.0|tablespoon|18860
128554|16.0|ounce|16158
128554|1.0|tablespoon|4409
18487|1.0|cup|6294
18487|0.125|teaspoon|16421
18487|1.0|pinch|1526
18487|0.25|teaspoon|16406
18487|0.5|teaspoon|16397
18487|0.5|cup|1533
18487|1.5|teaspoon|2882
244263|0.5|cup|9725
244263|0.25|teaspoon|16406
244263|0.5|teaspoon|18752
244263|0.25|cup|18930
244263|0.125|teaspoon|16396
244263|2.0|tablespoon|1502
53307|1.0|None|4397
53307|30.0|ounce|2819
53307|3.0|tablespoon|6307
53307|NaN|None|3717
